"id","mean","mode","lower","upper","variance"
"Quadratic_Tetracyclines:Enterobacter",-1.64716061943515,-1.23,-5.50625019342715,2.43765017317174,4.05875803221489
"Quadratic_Tetracyclines:Enterococcus",-3.54893846148715,-4.2,-7.73530727888742,0.86231762387485,4.6978378575507
"Quadratic_Tetracyclines:Escherichia",-0.315837027408072,-0.16,-3.4214882495896,2.75925557742036,2.41575590594736
"Quadratic_Tetracyclines:Helicobacter",0.431181227383026,1.41,-2.50938747629841,3.51369927072855,2.36324973241717
"Quadratic_Tetracyclines:Klebsiella",-3.51241890495484,-3.85,-7.89122698122545,0.249896325022728,4.15771324912196
"Quadratic_Tetracyclines:Klebsiella",-3.51241890495484,-3.82,-7.89122698122545,0.249896325022728,4.15771324912196
"Quadratic_Tetracyclines:Klebsiella",-3.51241890495484,-3.45,-7.89122698122545,0.249896325022728,4.15771324912196
"Quadratic_Tetracyclines:Klebsiella",-3.51241890495484,-2.84,-7.89122698122545,0.249896325022728,4.15771324912196
"Quadratic_Tetracyclines:Morganella",-3.29786825216198,-3.92,-8.54609983101638,1.75409567260884,6.87498189258719
"Quadratic_Tetracyclines:Morganella",-3.29786825216198,-3.65,-8.54609983101638,1.75409567260884,6.87498189258719
"Quadratic_Tetracyclines:Neisseria",-2.56617018758981,-2.92,-8.23675468595628,2.45280703822719,7.46325573653632
"Quadratic_Tetracyclines:Neisseria",-2.56617018758981,-0.4,-8.23675468595628,2.45280703822719,7.46325573653632
"Quadratic_Tetracyclines:Proteus",0.734132534800553,-0.72,-3.73802291547896,5.45871258457958,5.45264679148723
"Quadratic_Tetracyclines:Proteus",0.734132534800553,2.48,-3.73802291547896,5.45871258457958,5.45264679148723
"Quadratic_Tetracyclines:Providencia",5.02949517368378,4.34,-0.635767987151717,12.0741590975359,11.066282196042
"Quadratic_Tetracyclines:Pseudomonas",-7.07767931927721,-7.67,-10.378245053352,-3.71368540019273,2.87506057660616
"Quadratic_Tetracyclines:Pseudomonas",-7.07767931927721,-7.61,-10.378245053352,-3.71368540019273,2.87506057660616
"Quadratic_Tetracyclines:Pseudomonas",-7.07767931927721,-6.42,-10.378245053352,-3.71368540019273,2.87506057660616
"Quadratic_Tetracyclines:Staphylococcus",-2.34675032509699,-2.4,-6.28492481357882,1.36842158420447,3.84902897094717
"Quadratic_Tetracyclines:Stenotrophomonas",0.571766267007126,1.11,-3.05643201272245,4.05854795328644,3.36561573809197
"Quadratic_Tetracyclines:Streptococcus",2.48250890839104,2.52,0.612247910482508,4.38221972630127,0.936757912692051
